OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Sales Person-ID
2021-09-06,2021-06-14,SO53904,362,11408,10,1,1,ID0002
2021-10-09,2021-07-20,SO55823,381,20150,10,1,1,ID0006
2021-11-25,2021-09-29,SO58572,606,22172,9,1,1,ID0004
2021-08-17,2021-07-11,SO52707,485,15052,10,3,3,ID0018
2021-09-07,2021-08-18,SO53944,477,18591,4,1,2,ID0008
2021-11-03,2021-08-27,SO57352,489,14387,6,2,1,ID0007
2021-11-05,2021-08-26,SO57473,491,13012,9,3,1,ID0006
2021-09-06,2021-08-11,SO53916,535,11899,9,1,2,ID0007
2021-12-17,2021-12-01,SO60229,530,19689,1,2,1,ID0011
2021-09-07,2021-07-14,SO53929,535,27482,9,1,2,ID0004
2021-11-23,2021-11-11,SO58425,214,11466,9,4,1,ID0011
2021-10-13,2021-08-15,SO56047,310,21122,7,1,1,ID0011
2021-08-17,2021-06-28,SO52680,477,16405,10,1,2,ID0007
2021-11-23,2021-09-20,SO58442,575,24621,6,1,1,ID0015
2021-12-11,2021-10-09,SO59792,477,24862,7,1,2,ID0002
2021-08-30,2021-06-11,SO53346,580,18485,9,1,1,ID0007
2021-10-04,2021-07-31,SO55549,371,23944,10,1,1,ID0004
2021-12-06,2021-11-24,SO59434,570,17467,4,1,1,ID0006
2021-11-24,2021-11-09,SO58472,586,11591,7,1,1,ID0005
2021-11-04,2021-10-15,SO57397,480,22359,6,2,2,ID0006
2021-11-23,2021-08-25,SO58454,540,14088,1,2,1,ID0003
2021-11-14,2021-09-11,SO57951,480,27167,7,2,2,ID0006
2021-10-08,2021-08-09,SO55775,477,18014,7,1,2,ID0011
2021-11-16,2021-09-25,SO58020,479,12323,7,2,2,ID0017
2021-10-03,2021-09-09,SO55500,485,22896,1,3,3,ID0012
2021-11-12,2021-09-14,SO57812,528,17628,10,2,2,ID0002
2021-07-14,2021-05-13,SO51405,490,21438,4,3,1,ID0006
2021-12-03,2021-09-09,SO59250,389,12026,4,1,1,ID0013
2021-12-09,2021-09-28,SO59687,229,14520,1,2,1,ID0010
2021-10-11,2021-07-27,SO55923,485,12216,10,3,3,ID0001
2021-11-02,2021-10-13,SO57245,537,15640,9,2,1,ID0006
2021-08-31,2021-07-07,SO53409,538,15606,9,2,3,ID0011
2021-10-24,2021-09-20,SO56600,373,15641,9,1,1,ID0003
2021-12-19,2021-11-20,SO60375,214,24011,10,4,1,ID0017
2021-12-04,2021-11-13,SO59278,477,17245,9,1,2,ID0013
2021-11-15,2021-11-03,SO58003,377,14847,10,1,1,ID0006
2021-12-12,2021-09-15,SO59901,540,17079,9,2,1,ID0007
2021-12-18,2021-09-26,SO60265,528,29253,4,2,2,ID0009
2021-12-19,2021-10-05,SO60350,606,19505,10,1,1,ID0008
2021-09-20,2021-08-09,SO54707,479,23267,6,2,2,ID0008
2021-05-30,2021-03-11,SO50634,486,15218,9,1,1,ID0004
2021-12-17,2021-10-20,SO60243,352,25622,1,1,1,ID0012
2021-09-11,2021-08-05,SO54164,389,14982,10,1,1,ID0016
2021-08-27,2021-08-07,SO53231,478,12878,4,2,2,ID0002
2021-11-20,2021-10-27,SO58282,530,21400,6,2,1,ID0010
2021-10-28,2021-08-04,SO56825,478,21095,7,2,2,ID0010
2021-10-29,2021-10-14,SO56874,477,11922,6,1,2,ID0008
2021-11-25,2021-09-21,SO58580,223,20720,8,2,1,ID0006
2021-11-29,2021-11-11,SO58779,310,21972,9,1,1,ID0014
2021-12-11,2021-10-11,SO59784,540,16353,1,2,1,ID0001
2021-11-30,2021-10-14,SO58859,356,15748,6,1,1,ID0011
2021-12-03,2021-09-18,SO59263,362,18459,4,1,1,ID0004
2021-06-02,2021-05-02,SO50781,385,13561,10,1,1,ID0006
2021-08-08,2021-06-10,SO52235,541,23277,4,1,2,ID0014
2021-02-24,2020-12-06,SO49402,220,12302,8,2,1,ID0001
2021-08-04,2021-05-15,SO52036,528,25337,1,2,2,ID0004
2021-08-24,2021-08-14,SO53026,538,11176,6,2,3,ID0001
2021-04-02,2021-02-15,SO49913,358,15192,9,1,1,ID0019
2021-08-19,2021-05-27,SO52831,477,26673,9,1,2,ID0012
2021-11-28,2021-09-26,SO58761,360,13325,4,1,1,ID0013
2021-12-28,2021-12-10,SO60925,356,19697,4,1,1,ID0015
2021-12-18,2021-12-08,SO60292,536,11516,4,1,3,ID0010
2021-10-08,2021-09-16,SO55785,226,15863,6,2,1,ID0007
2021-09-22,2021-08-28,SO54780,226,24424,4,2,1,ID0002
2021-12-06,2021-11-05,SO59455,479,26964,7,2,2,ID0015
2021-11-03,2021-08-20,SO57353,379,13299,4,1,1,ID0005
2021-01-14,2020-11-30,SO48904,529,12492,10,2,2,ID0017
2021-12-02,2021-09-03,SO59199,478,25989,6,2,2,ID0005
2021-12-13,2021-10-14,SO59958,573,26953,7,1,1,ID0008
2021-11-06,2021-08-18,SO57502,223,13926,1,2,1,ID0003
2021-10-23,2021-10-13,SO56552,569,22621,8,1,1,ID0018
2021-07-15,2021-06-15,SO51411,487,11239,10,4,1,ID0011
2021-08-25,2021-08-07,SO53082,477,19440,10,1,2,ID0002
2021-12-10,2021-10-28,SO59726,583,12972,6,1,1,ID0008
2021-10-18,2021-08-30,SO56328,356,24959,4,1,1,ID0003
2021-10-26,2021-09-22,SO56750,360,18928,9,1,1,ID0001
2021-11-03,2021-09-28,SO57358,371,21380,9,1,1,ID0019
2021-08-15,2021-06-17,SO52612,362,22653,10,1,1,ID0017
2021-07-30,2021-06-29,SO51670,383,24421,1,1,1,ID0016
2021-08-12,2021-07-24,SO52455,362,17983,8,1,1,ID0018
2021-09-25,2021-08-21,SO54964,529,16920,4,2,2,ID0005
2021-11-08,2021-10-25,SO57616,381,28495,7,1,1,ID0014
2021-09-03,2021-06-14,SO53728,377,28216,9,1,1,ID0007
2021-08-11,2021-05-28,SO52387,360,15198,4,1,1,ID0004
2021-01-13,2020-12-06,SO48895,310,19418,10,1,1,ID0009
2021-09-15,2021-07-27,SO54387,358,13559,8,1,1,ID0004
2021-08-28,2021-08-08,SO53251,588,28175,1,1,1,ID0006
2021-09-17,2021-07-22,SO54508,480,11012,1,2,2,ID0009
2021-12-05,2021-09-13,SO59362,373,13850,4,1,1,ID0006
2021-11-16,2021-10-13,SO58061,474,11772,1,1,1,ID0004
2021-11-03,2021-09-05,SO57324,220,11619,6,2,1,ID0015
2021-08-03,2021-05-18,SO52003,477,15507,6,1,2,ID0004
2021-10-15,2021-08-01,SO56187,375,13973,9,1,1,ID0001
2021-08-23,2021-07-18,SO52988,535,14782,8,1,2,ID0002
2021-10-02,2021-07-26,SO55409,480,23862,4,2,2,ID0007
2021-12-21,2021-10-16,SO60491,354,17261,1,1,1,ID0007
2021-11-03,2021-09-15,SO57358,530,21380,9,2,1,ID0018
2021-09-14,2021-06-30,SO54332,480,11019,6,2,2,ID0004
2021-12-06,2021-09-29,SO59483,377,28417,10,1,1,ID0006
2021-08-04,2021-07-02,SO52057,356,12060,6,1,1,ID0001
2021-08-26,2021-07-21,SO53184,354,14425,8,1,1,ID0008
2021-08-25,2021-06-08,SO53111,354,22795,7,1,1,ID0014
2021-11-01,2021-09-30,SO57237,373,22899,4,1,1,ID0003
2021-08-02,2021-06-06,SO51948,529,15319,4,2,2,ID0015
2021-12-13,2021-11-10,SO59939,539,13901,1,2,2,ID0017
2021-09-02,2021-06-08,SO53689,310,20694,6,1,1,ID0014
2021-08-11,2021-07-26,SO52365,528,17251,9,2,2,ID0004
2021-12-15,2021-11-18,SO60088,484,28881,7,5,2,ID0007
2021-08-01,2021-06-18,SO51914,539,22895,6,2,2,ID0016
2021-11-27,2021-11-14,SO58678,606,17040,1,1,1,ID0004
2021-08-25,2021-06-16,SO53113,358,14840,10,1,1,ID0006
2021-09-08,2021-08-07,SO54025,477,12177,6,1,2,ID0018
2021-10-07,2021-07-19,SO55705,379,17122,4,1,1,ID0006
2021-07-26,2021-05-18,SO51588,528,25769,8,2,2,ID0016
2021-10-15,2021-09-21,SO56127,588,12648,10,1,1,ID0019
2021-12-09,2021-09-23,SO59655,530,14675,9,2,1,ID0002
2021-07-01,2021-04-30,SO51176,310,18239,9,1,1,ID0007
2021-11-25,2021-09-09,SO58556,379,11330,6,1,1,ID0014
2021-09-10,2021-06-28,SO54105,375,12328,10,1,1,ID0015
2021-11-04,2021-09-23,SO57385,362,27233,4,1,1,ID0004
2021-08-20,2021-07-21,SO52866,220,22097,6,2,1,ID0007
2021-08-27,2021-08-16,SO53201,528,16771,6,2,2,ID0006
2021-10-30,2021-08-11,SO56937,530,17881,10,2,1,ID0004
2021-07-12,2021-06-03,SO51366,220,14007,9,2,1,ID0018
2021-11-22,2021-09-05,SO58395,478,19144,4,2,2,ID0004
2021-11-03,2021-08-12,SO57334,354,16248,1,1,1,ID0017
2021-07-25,2021-06-23,SO51581,226,11007,9,2,1,ID0009
2021-09-26,2021-08-09,SO55028,373,25746,10,1,1,ID0013
2021-12-02,2021-09-20,SO59161,538,23060,4,2,3,ID0009
2021-08-01,2021-05-03,SO51920,220,19413,1,2,1,ID0010
2021-10-30,2021-10-17,SO56945,356,29180,9,1,1,ID0001
2021-12-07,2021-11-21,SO59516,529,14661,6,2,2,ID0001
2021-08-25,2021-06-15,SO53111,358,22795,7,1,1,ID0006
2021-12-25,2021-10-30,SO60700,310,11814,1,1,1,ID0003
2021-12-03,2021-10-22,SO59214,375,24278,9,1,1,ID0004
2021-08-03,2021-06-07,SO51967,530,12807,8,2,1,ID0001
2021-11-30,2021-10-27,SO58842,540,11463,9,2,1,ID0018
2021-03-30,2021-01-20,SO49807,474,14346,9,1,1,ID0008
2021-08-15,2021-07-10,SO52590,310,21442,4,1,1,ID0001
2021-09-04,2021-07-05,SO53793,215,19774,1,3,1,ID0019
2021-12-11,2021-11-17,SO59764,485,17227,9,3,3,ID0001
2021-08-19,2021-08-03,SO52783,584,15137,9,1,1,ID0008
2021-11-01,2021-08-19,SO57219,387,23965,8,1,1,ID0002
2021-12-25,2021-10-12,SO60726,310,14574,6,1,1,ID0007
2021-07-24,2021-07-01,SO51566,379,24414,4,1,1,ID0002
2021-08-13,2021-06-01,SO52486,354,27996,4,1,1,ID0003
2021-08-08,2021-05-29,SO52262,371,11793,4,1,1,ID0019
2021-12-09,2021-10-06,SO59692,592,19966,9,1,1,ID0004
2021-08-07,2021-07-16,SO52203,379,12058,4,1,1,ID0004
2021-08-22,2021-07-13,SO52949,537,14799,10,2,1,ID0016
2021-09-07,2021-07-23,SO53974,375,14790,7,1,1,ID0011
2021-11-07,2021-09-07,SO57548,383,27755,4,1,1,ID0004
2021-10-10,2021-07-14,SO55912,480,11671,4,2,2,ID0003
2021-08-11,2021-07-13,SO52400,214,24523,4,4,1,ID0011
2021-10-16,2021-09-04,SO56208,371,19328,10,1,1,ID0019
2021-10-29,2021-08-28,SO56886,226,24146,7,2,1,ID0012
2021-11-11,2021-09-22,SO57755,310,21105,10,1,1,ID0006
2021-07-14,2021-06-29,SO51393,381,16394,7,1,1,ID0009
2021-11-20,2021-08-22,SO58258,379,26052,1,1,1,ID0008
2021-10-08,2021-09-23,SO55792,226,13993,4,2,1,ID0009
2021-12-01,2021-10-01,SO59142,310,28325,9,1,1,ID0018
2021-12-06,2021-11-14,SO59427,478,11091,6,2,2,ID0006
2021-11-25,2021-11-13,SO58565,539,25325,10,2,2,ID0002
2021-08-27,2021-06-24,SO53229,487,11255,1,4,1,ID0016
2021-10-26,2021-09-25,SO56712,356,29045,4,1,1,ID0008
2021-09-10,2021-08-08,SO54115,362,27202,1,1,1,ID0011
2021-10-02,2021-07-13,SO55415,539,16214,1,2,2,ID0010
2021-12-06,2021-09-13,SO59442,491,17105,10,3,1,ID0018
2021-11-05,2021-09-20,SO57468,464,14041,6,6,2,ID0017
2021-11-22,2021-11-05,SO58351,537,24918,9,2,1,ID0013
2021-08-03,2021-05-16,SO52003,220,15507,6,2,1,ID0009
2021-08-17,2021-06-19,SO52675,485,18282,9,3,3,ID0014
2021-12-24,2021-11-29,SO60686,488,19979,9,2,1,ID0005
2021-10-21,2021-08-16,SO56446,362,15657,10,1,1,ID0018
2021-08-19,2021-07-28,SO52839,354,25675,10,1,1,ID0017
2021-11-04,2021-08-12,SO57405,310,13231,6,1,1,ID0011
2021-07-19,2021-07-05,SO51473,354,18907,9,1,1,ID0004
2021-11-13,2021-08-21,SO57860,529,26628,1,2,2,ID0009
2021-08-04,2021-05-15,SO52045,310,15476,4,1,1,ID0010
2021-10-24,2021-10-02,SO56603,529,18206,9,2,2,ID0012
2021-07-11,2021-05-15,SO51349,223,23310,9,2,1,ID0017
2021-09-28,2021-07-13,SO55099,214,25223,9,4,1,ID0005
2021-10-24,2021-10-14,SO56628,529,19351,7,2,2,ID0014
2021-09-07,2021-08-22,SO53963,477,17026,6,1,2,ID0003
2021-12-18,2021-12-04,SO60296,371,25115,9,1,1,ID0002
2021-06-17,2021-05-16,SO50942,491,11429,7,3,1,ID0009
2021-12-25,2021-12-07,SO60736,356,14290,1,1,1,ID0002
2021-08-08,2021-07-18,SO52260,576,26233,8,1,1,ID0006
2021-11-27,2021-11-08,SO58696,477,20092,4,1,2,ID0018
2021-10-26,2021-10-16,SO56746,480,20998,9,2,2,ID0004
2021-08-22,2021-06-22,SO52960,540,21649,4,2,1,ID0008
2021-12-06,2021-10-01,SO59449,528,11589,10,2,2,ID0004
2021-12-04,2021-11-01,SO59300,223,19851,4,2,1,ID0005
2021-08-29,2021-06-07,SO53292,529,15018,9,2,2,ID0009
2021-09-08,2021-07-08,SO54035,477,25732,10,1,2,ID0001
2021-10-11,2021-09-15,SO55948,373,11695,4,1,1,ID0015
2021-09-06,2021-07-16,SO53893,354,16863,1,1,1,ID0013
2021-12-01,2021-09-05,SO59134,536,17262,4,1,3,ID0004
2021-11-17,2021-08-30,SO58089,223,22040,4,2,1,ID0014
2021-11-13,2021-10-19,SO57855,477,20912,8,1,2,ID0008
2021-11-16,2021-09-26,SO58045,477,15967,1,1,2,ID0018
2021-07-19,2021-06-09,SO51477,310,12264,10,1,1,ID0003
2021-10-23,2021-08-29,SO56569,489,19352,7,2,1,ID0014
2021-12-31,2021-10-30,SO61151,477,22995,6,1,2,ID0001
2021-08-08,2021-06-30,SO52217,356,17078,9,1,1,ID0012
2021-12-01,2021-10-08,SO59124,539,25107,9,2,2,ID0009
2021-11-10,2021-08-18,SO57727,223,17024,4,2,1,ID0008
2021-11-28,2021-10-08,SO58724,375,28256,1,1,1,ID0014
2021-08-31,2021-07-09,SO53439,482,14010,9,3,2,ID0007
2021-10-08,2021-09-22,SO55747,478,25219,9,2,2,ID0009
2021-09-12,2021-07-30,SO54239,310,18908,9,1,1,ID0009
2021-06-22,2021-05-12,SO50996,530,27544,4,2,1,ID0007
2021-07-07,2021-06-05,SO51275,220,11265,1,2,1,ID0006
2021-07-05,2021-06-25,SO51258,477,18544,6,1,2,ID0014
2021-08-13,2021-07-10,SO52474,477,11113,9,1,2,ID0012
2021-08-12,2021-07-30,SO52468,214,16713,9,4,1,ID0001
2021-12-21,2021-10-12,SO60503,480,27365,9,2,2,ID0009
2021-07-07,2021-05-23,SO51272,537,19418,10,2,1,ID0002
2021-12-02,2021-09-24,SO59164,490,19856,4,3,1,ID0006
2021-11-08,2021-08-24,SO57619,529,11181,4,2,2,ID0004
2021-12-18,2021-10-17,SO60299,478,26575,4,2,2,ID0008
2021-08-25,2021-07-02,SO53127,362,24437,4,1,1,ID0005
2021-08-26,2021-06-11,SO53157,379,13802,7,1,1,ID0009
2021-10-26,2021-09-28,SO56694,477,12297,8,1,2,ID0006
2021-12-19,2021-09-26,SO60344,481,18983,4,2,1,ID0011
2021-12-28,2021-11-14,SO60912,310,16091,4,1,1,ID0018
2021-09-23,2021-07-27,SO54830,487,27727,4,4,1,ID0009
2021-09-09,2021-08-01,SO54039,377,12510,7,1,1,ID0009
2021-10-07,2021-08-25,SO55686,480,17253,9,2,2,ID0006
2021-10-20,2021-09-17,SO56393,223,25441,4,2,1,ID0016
2021-10-13,2021-07-20,SO56050,485,11694,4,3,3,ID0012
2021-11-26,2021-09-12,SO58618,310,11657,4,1,1,ID0009
2021-09-20,2021-07-06,SO54660,462,12316,10,2,2,ID0006
2021-10-28,2021-09-22,SO56802,540,13614,9,2,1,ID0013
2021-12-18,2021-10-20,SO60260,528,24583,10,2,2,ID0004
2021-08-18,2021-07-26,SO52769,215,19381,7,3,1,ID0003
2021-09-12,2021-08-04,SO54192,220,16605,9,2,1,ID0011
2021-08-24,2021-05-27,SO53027,385,18758,6,1,1,ID0009
2021-12-04,2021-11-06,SO59339,536,20833,8,1,3,ID0014
2021-10-11,2021-09-27,SO55964,485,24815,4,3,3,ID0014
2021-08-21,2021-06-09,SO52904,529,16013,1,2,2,ID0004
2021-11-06,2021-10-18,SO57508,594,27887,7,1,1,ID0009
2021-08-27,2021-06-02,SO53207,354,21350,4,1,1,ID0012
2021-12-18,2021-11-27,SO60249,385,14426,8,1,1,ID0002
2021-11-01,2021-09-13,SO57229,220,19563,9,2,1,ID0018
2021-08-16,2021-06-12,SO52652,310,11923,4,1,1,ID0006
2021-10-29,2021-10-10,SO56864,310,28281,4,1,1,ID0006
2021-09-21,2021-09-02,SO54764,354,24960,6,1,1,ID0014
2021-12-27,2021-10-30,SO60891,530,20830,8,2,1,ID0001
2021-10-19,2021-08-29,SO56373,480,25380,1,2,2,ID0014
2021-09-30,2021-09-09,SO55225,371,16743,9,1,1,ID0007
2021-12-11,2021-09-21,SO59790,477,20797,7,1,2,ID0017
2021-09-06,2021-08-12,SO53878,377,12299,10,1,1,ID0007
2021-10-10,2021-08-13,SO55873,484,29116,9,5,2,ID0004
2021-11-13,2021-10-22,SO57885,487,11842,1,4,1,ID0010
2021-05-16,2021-02-17,SO50496,479,14452,1,2,2,ID0002
2021-01-15,2020-11-11,SO48917,214,13636,9,4,1,ID0006
2021-10-29,2021-09-08,SO56864,371,28281,4,1,1,ID0004
2021-12-02,2021-09-04,SO59172,310,17703,7,1,1,ID0005
2021-07-04,2021-06-18,SO51244,220,29355,8,2,1,ID0017
2021-10-23,2021-09-05,SO56549,387,18304,9,1,1,ID0018
2021-09-13,2021-07-04,SO54290,480,19334,10,2,2,ID0007
2021-12-03,2021-10-13,SO59270,564,14049,9,1,1,ID0005
2021-12-29,2021-12-16,SO60992,478,17804,8,2,2,ID0006
2021-08-23,2021-07-11,SO52970,480,18286,9,2,2,ID0001
2021-11-05,2021-09-24,SO57480,466,27129,8,5,2,ID0001
2021-11-11,2021-09-22,SO57778,354,12157,4,1,1,ID0009
2021-12-14,2021-11-03,SO59989,473,22018,9,2,1,ID0003
2021-06-18,2021-05-12,SO50953,584,14464,4,1,1,ID0009
2021-10-31,2021-08-25,SO56964,375,27496,9,1,1,ID0003
2021-12-23,2021-10-24,SO60618,479,14880,4,2,2,ID0019
2021-12-17,2021-09-21,SO60221,477,27329,7,1,2,ID0018
2021-10-03,2021-07-09,SO55476,387,22059,6,1,1,ID0007
2021-09-10,2021-07-21,SO54135,573,25532,7,1,1,ID0004
2021-09-13,2021-07-01,SO54300,214,12286,10,4,1,ID0012
2021-10-19,2021-08-07,SO56336,569,11612,10,1,1,ID0003
2021-09-12,2021-08-05,SO54247,537,19421,7,2,1,ID0006
2021-08-07,2021-06-18,SO52154,485,18251,9,3,3,ID0001
2021-11-17,2021-09-29,SO58079,541,25306,8,1,2,ID0004
2021-12-28,2021-10-26,SO60899,567,11423,8,1,1,ID0003
2021-11-30,2021-09-06,SO58845,540,20046,7,2,1,ID0010
2021-09-03,2021-07-29,SO53740,352,23049,1,1,1,ID0015
2021-09-05,2021-07-16,SO53857,310,12153,4,1,1,ID0005
2021-10-03,2021-07-16,SO55489,385,15157,6,1,1,ID0018
2021-10-05,2021-08-09,SO55570,478,25372,4,2,2,ID0004
2021-10-18,2021-08-16,SO56316,310,12208,1,1,1,ID0018
2021-11-29,2021-10-20,SO58823,226,22132,4,2,1,ID0009
2021-11-05,2021-08-17,SO57480,528,27129,8,2,2,ID0004
2021-08-02,2021-05-12,SO51924,223,28607,1,2,1,ID0004
2021-09-18,2021-09-02,SO54562,220,13764,7,2,1,ID0008
2021-10-26,2021-09-27,SO56693,582,11613,8,1,1,ID0006
2021-03-08,2020-12-31,SO49620,480,14326,9,2,2,ID0019
2021-09-21,2021-06-30,SO54761,356,18731,9,1,1,ID0009
2021-09-03,2021-08-05,SO53766,477,18716,9,1,2,ID0006
2021-11-07,2021-10-21,SO57537,375,14013,9,1,1,ID0001
2021-05-27,2021-05-10,SO50604,352,24282,9,1,1,ID0009
2021-12-25,2021-10-15,SO60715,310,12147,6,1,1,ID0004
2021-07-28,2021-06-28,SO51634,215,14264,9,3,1,ID0018
2021-10-03,2021-07-19,SO55458,485,24471,9,3,3,ID0015
2021-11-03,2021-08-10,SO57349,354,17043,1,1,1,ID0012
2021-10-19,2021-08-23,SO56363,472,14089,4,4,1,ID0003
2021-11-18,2021-09-05,SO58174,474,19142,4,1,1,ID0001
2021-12-11,2021-11-21,SO59785,214,20106,6,4,1,ID0003
2021-11-23,2021-10-09,SO58435,371,21419,4,1,1,ID0017
2021-09-02,2021-07-05,SO53663,373,12291,8,1,1,ID0019
2021-09-01,2021-08-20,SO53630,477,28267,4,1,2,ID0008
2021-08-08,2021-06-13,SO52243,479,22544,6,2,2,ID0013
2021-12-23,2021-10-15,SO60608,530,23420,9,2,1,ID0004
2021-10-03,2021-09-21,SO55463,310,11211,6,1,1,ID0009
2021-12-06,2021-11-11,SO59477,356,22628,8,1,1,ID0010
2021-09-14,2021-08-09,SO54358,537,12167,1,2,1,ID0016
2021-09-27,2021-08-15,SO55042,530,15632,10,2,1,ID0008
2021-08-02,2021-07-20,SO51951,528,24839,8,2,2,ID0012
2021-11-18,2021-09-17,SO58185,530,25163,4,2,1,ID0008
2021-10-29,2021-08-22,SO56866,528,28633,1,2,2,ID0016
2021-09-14,2021-08-24,SO54340,371,14519,1,1,1,ID0017
2021-08-13,2021-06-14,SO52506,477,25627,10,1,2,ID0014
2021-10-24,2021-08-07,SO56615,385,12159,6,1,1,ID0005
2021-07-17,2021-04-18,SO51442,480,20834,10,2,2,ID0008
2021-10-05,2021-09-08,SO55573,214,23029,1,4,1,ID0008
2021-09-28,2021-09-01,SO55138,356,28111,9,1,1,ID0002
2021-10-29,2021-09-25,SO56901,477,24418,6,1,2,ID0019
2021-10-24,2021-08-14,SO56624,360,15946,4,1,1,ID0006
2021-12-06,2021-11-15,SO59417,478,15237,9,2,2,ID0003
2021-07-20,2021-04-26,SO51487,485,15555,4,3,3,ID0008
2021-12-31,2021-11-15,SO61150,480,16673,4,2,2,ID0002
2021-08-04,2021-06-28,SO52047,488,20492,6,2,1,ID0004
2021-09-14,2021-07-18,SO54370,477,21909,4,1,2,ID0004
2021-08-06,2021-06-15,SO52144,220,11868,6,2,1,ID0009
2021-12-29,2021-10-27,SO60960,235,17244,9,3,1,ID0002
2021-02-03,2020-11-17,SO49191,379,19435,10,1,1,ID0004
2021-10-24,2021-08-09,SO56640,477,18930,9,1,2,ID0009
2021-09-10,2021-07-26,SO54136,478,20822,9,2,2,ID0016
2021-09-15,2021-08-01,SO54384,352,19764,9,1,1,ID0006
2021-10-21,2021-08-15,SO56470,232,20671,4,2,1,ID0018
2021-10-28,2021-08-17,SO56810,223,24396,4,2,1,ID0011
2021-07-24,2021-05-15,SO51569,223,15017,4,2,1,ID0009
2021-12-20,2021-10-07,SO60432,377,16928,9,1,1,ID0002
2021-12-31,2021-11-17,SO61106,477,13613,9,1,2,ID0008
2021-09-13,2021-06-20,SO54269,389,11505,6,1,1,ID0003
2021-09-30,2021-08-11,SO55197,385,12363,6,1,1,ID0013
2021-12-24,2021-11-24,SO60651,383,17815,10,1,1,ID0003
2021-11-27,2021-08-31,SO58674,360,11178,4,1,1,ID0019
2021-10-06,2021-07-08,SO55643,537,21471,6,2,1,ID0006
2021-12-22,2021-12-09,SO60540,474,20517,6,1,1,ID0013
2021-09-10,2021-08-15,SO54110,539,18621,10,2,2,ID0002
2021-10-13,2021-10-02,SO56050,385,11694,4,1,1,ID0018
2021-12-10,2021-10-12,SO59731,480,27111,6,2,2,ID0005
2021-08-13,2021-07-18,SO52496,223,18384,1,2,1,ID0009
2021-10-15,2021-09-13,SO56128,536,14070,9,1,3,ID0019
2021-11-04,2021-08-30,SO57383,485,11172,1,3,3,ID0005
2021-12-06,2021-10-24,SO59451,360,19690,4,1,1,ID0007
2021-09-09,2021-08-12,SO54088,352,19023,4,1,1,ID0008
2021-11-12,2021-08-19,SO57832,490,28314,9,3,1,ID0009
2021-10-08,2021-09-01,SO55811,354,12301,7,1,1,ID0003
2021-08-25,2021-07-10,SO53095,383,23711,1,1,1,ID0004
2021-12-07,2021-11-05,SO59574,536,22392,7,1,3,ID0004
2021-12-16,2021-09-19,SO60165,539,24457,9,2,2,ID0019
2021-12-15,2021-10-01,SO60055,538,24116,7,2,3,ID0006
2021-08-31,2021-07-24,SO53430,229,16395,7,2,1,ID0011
2021-10-19,2021-10-07,SO56337,223,13686,8,2,1,ID0006
2021-09-14,2021-08-05,SO54347,381,19520,10,1,1,ID0011
2021-08-19,2021-06-16,SO52840,529,24083,7,2,2,ID0002
2021-10-18,2021-08-18,SO56303,477,21084,7,1,2,ID0007
2021-11-13,2021-09-30,SO57856,536,28969,1,1,3,ID0016
2021-09-16,2021-07-07,SO54431,605,12620,7,1,1,ID0004
2021-10-12,2021-08-29,SO55970,215,11610,10,3,1,ID0008
2021-11-29,2021-10-27,SO58795,214,20524,1,4,1,ID0013
2021-09-24,2021-07-06,SO54887,487,26130,9,4,1,ID0006
2021-12-05,2021-11-05,SO59382,385,14242,1,1,1,ID0005
2021-09-10,2021-08-24,SO54142,491,16354,1,3,1,ID0011
2021-11-04,2021-08-11,SO57379,538,20218,9,2,3,ID0007
2021-02-17,2020-12-17,SO49328,480,17812,10,2,2,ID0007
2021-12-07,2021-10-10,SO59568,478,22290,1,2,2,ID0008
2021-07-28,2021-06-26,SO51619,528,20832,10,2,2,ID0003
2021-08-30,2021-06-05,SO53383,477,17785,10,1,2,ID0016
2021-12-09,2021-10-21,SO59705,352,12742,8,1,1,ID0006
2021-09-25,2021-07-27,SO54965,489,21655,6,2,1,ID0008
2021-11-11,2021-10-13,SO57784,537,24432,4,2,1,ID0010
2021-08-17,2021-07-03,SO52716,529,11834,4,2,2,ID0008
2021-12-03,2021-10-28,SO59218,464,20811,10,6,2,ID0006
2021-08-21,2021-05-23,SO52883,528,12046,4,2,2,ID0008
2021-08-01,2021-07-12,SO51915,223,20200,1,2,1,ID0008
2021-11-25,2021-10-20,SO58568,530,19163,4,2,1,ID0014
2021-11-28,2021-10-23,SO58774,379,13253,10,1,1,ID0012
2021-08-01,2021-05-03,SO51881,528,21407,9,2,2,ID0009
2021-07-04,2021-05-05,SO51243,535,25609,10,1,2,ID0017
2021-09-21,2021-07-05,SO54758,464,26930,8,6,2,ID0010
2021-12-20,2021-09-30,SO60405,223,13781,7,2,1,ID0010
2021-12-01,2021-09-12,SO59103,310,21865,10,1,1,ID0006
2021-08-28,2021-08-10,SO53278,478,19217,6,2,2,ID0007
2021-08-02,2021-05-27,SO51927,477,25811,9,1,2,ID0003
2021-02-24,2021-02-05,SO49409,373,13975,9,1,1,ID0006
2021-11-11,2021-10-19,SO57758,373,19647,6,1,1,ID0014
2021-09-19,2021-06-30,SO54629,529,20086,6,2,2,ID0018
2021-12-04,2021-11-19,SO59319,477,20476,4,1,2,ID0018
2021-12-03,2021-10-19,SO59251,477,20211,9,1,2,ID0006
2021-10-11,2021-07-14,SO55928,232,18278,9,2,1,ID0004
