OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Sales Person-ID
2022-06-10,2022-03-28,SO63075,389,24951,4,1,1,ID0006
2022-06-04,2022-05-04,SO67529,232,16423,7,2,1,ID0007
2022-10-25,2022-09-26,SO73918,528,22912,9,2,2,ID0002
2022-10-06,2022-08-10,SO72490,373,26571,9,1,1,ID0017
2022-12-29,2022-12-03,SO72157,377,13534,10,1,1,ID0020
2022-07-10,2022-05-01,SO63674,310,25946,9,1,1,ID0012
2022-12-31,2022-10-02,SO64792,606,15242,9,1,1,ID0007
2022-05-22,2022-04-12,SO69347,535,15610,10,1,2,ID0002
2022-11-08,2022-09-23,SO65479,535,17223,7,1,2,ID0007
2022-12-08,2022-10-04,SO73844,538,12745,10,2,3,ID0007
2022-02-20,2022-01-23,SO69841,487,11417,7,4,1,ID0004
2022-03-28,2022-03-11,SO68488,310,22738,4,1,1,ID0011
2022-06-19,2022-04-03,SO68196,596,28371,10,1,1,ID0018
2022-01-13,2021-12-23,SO71420,477,17861,6,1,2,ID0015
2022-02-23,2022-02-03,SO72559,226,27486,9,2,1,ID0019
2022-05-19,2022-03-02,SO73790,223,16946,10,2,1,ID0007
2022-04-28,2022-03-09,SO66260,478,13106,9,2,2,ID0006
2022-02-20,2022-02-04,SO66534,477,25144,8,1,2,ID0005
2022-09-05,2022-08-07,SO67091,489,17981,10,2,1,ID0006
2022-03-08,2022-01-22,SO68588,480,11318,1,2,2,ID0022
2022-07-12,2022-05-01,SO72409,584,18460,4,1,1,ID0008
2022-08-11,2022-07-11,SO70933,214,20883,7,4,1,ID0017
2022-07-22,2022-06-30,SO63387,539,20764,6,2,2,ID0019
2022-11-05,2022-08-22,SO63831,375,22632,7,1,1,ID0010
2022-05-21,2022-04-23,SO70463,529,16705,9,2,2,ID0019
2022-09-28,2022-08-23,SO72769,379,18497,1,1,1,ID0020
2022-03-24,2022-01-09,SO63046,529,14392,1,2,2,ID0016
2022-04-05,2022-02-18,SO64027,360,14786,8,1,1,ID0022
2022-02-09,2022-01-11,SO65402,541,15025,9,1,2,ID0019
2022-04-23,2022-03-21,SO62231,485,23102,9,3,3,ID0009
2022-05-30,2022-03-06,SO67008,375,23185,4,1,1,ID0002
2022-12-02,2022-10-24,SO63886,383,16680,9,1,1,ID0019
2022-09-19,2022-08-09,SO72656,600,15614,10,1,1,ID0005
2022-08-18,2022-05-22,SO70521,377,11034,9,1,1,ID0012
2022-07-07,2022-05-05,SO71507,581,19930,8,1,1,ID0012
2022-08-25,2022-07-13,SO65109,474,11769,6,1,1,ID0018
2022-02-23,2021-12-30,SO62279,462,25975,1,2,2,ID0009
2022-11-24,2022-10-03,SO69831,362,11527,4,1,1,ID0022
2022-01-24,2021-12-09,SO62668,480,11344,10,2,2,ID0002
2022-04-18,2022-03-31,SO72544,377,11726,1,1,1,ID0005
2022-03-23,2022-01-26,SO64975,530,15874,6,2,1,ID0021
2022-07-28,2022-05-02,SO62625,478,13605,7,2,2,ID0002
2022-11-07,2022-08-11,SO62642,379,15691,10,1,1,ID0003
2022-09-26,2022-09-13,SO70585,577,27668,1,1,1,ID0019
2022-02-08,2021-11-23,SO73887,563,15815,6,1,1,ID0014
2022-12-13,2022-09-25,SO62952,379,17890,10,1,1,ID0012
2022-12-22,2022-12-08,SO71047,477,18048,10,1,2,ID0005
2022-11-11,2022-08-28,SO71959,477,23605,8,1,2,ID0004
2022-12-27,2022-10-08,SO67803,485,19050,10,3,3,ID0004
2022-08-24,2022-06-23,SO73797,223,20403,9,2,1,ID0014
2022-08-29,2022-07-21,SO62168,352,13954,9,1,1,ID0019
2022-06-26,2022-05-23,SO70646,576,16261,7,1,1,ID0018
2022-09-07,2022-07-18,SO63424,352,14102,9,1,1,ID0016
2022-08-18,2022-07-19,SO69099,485,12713,8,3,3,ID0012
2022-04-08,2022-02-01,SO72677,358,14816,10,1,1,ID0013
2022-03-13,2022-01-01,SO72354,481,14163,8,2,1,ID0005
2022-04-19,2022-02-28,SO70800,375,12130,8,1,1,ID0010
2022-05-23,2022-04-19,SO68916,360,25537,10,1,1,ID0013
2022-10-30,2022-09-18,SO63364,472,18299,9,4,1,ID0019
2022-05-02,2022-02-21,SO68811,356,11151,9,1,1,ID0018
2022-11-10,2022-08-23,SO73379,540,18479,1,2,1,ID0017
2022-01-07,2021-10-26,SO68357,379,21502,4,1,1,ID0002
2022-11-17,2022-10-25,SO73509,530,15062,10,2,1,ID0022
2022-12-31,2022-11-14,SO63758,477,20621,9,1,2,ID0021
2022-07-20,2022-05-14,SO71361,592,18734,9,1,1,ID0008
2022-04-15,2022-02-07,SO65657,464,18875,6,6,2,ID0006
2022-04-24,2022-03-12,SO71300,223,25041,1,2,1,ID0006
2022-08-16,2022-07-18,SO74082,362,22236,4,1,1,ID0019
2022-07-20,2022-05-06,SO67470,220,20208,6,2,1,ID0016
2022-01-28,2021-12-29,SO64612,587,16689,9,1,1,ID0013
2022-08-21,2022-08-09,SO65738,529,18916,4,2,2,ID0011
2022-09-27,2022-07-19,SO62829,310,11520,6,1,1,ID0019
2022-11-24,2022-10-11,SO67731,536,12638,8,1,3,ID0003
2022-09-27,2022-08-14,SO73381,214,16054,10,4,1,ID0017
2022-04-04,2022-01-06,SO64946,563,15695,10,1,1,ID0020
2022-02-23,2022-01-10,SO66762,214,12510,7,4,1,ID0010
2022-04-29,2022-02-24,SO64235,604,26301,4,1,1,ID0011
2022-09-02,2022-06-30,SO66018,540,18132,7,2,1,ID0017
2022-08-07,2022-06-30,SO65577,220,13303,6,2,1,ID0019
2022-11-26,2022-10-26,SO63831,310,22632,7,1,1,ID0009
2022-05-29,2022-03-02,SO68012,479,25011,9,2,2,ID0013
2022-05-18,2022-02-21,SO64338,529,22819,10,2,2,ID0013
2022-05-13,2022-03-18,SO71733,358,11794,4,1,1,ID0012
2022-07-30,2022-07-12,SO71979,375,18824,4,1,1,ID0016
2022-10-06,2022-09-04,SO72866,541,21508,10,1,2,ID0019
2022-11-19,2022-10-01,SO67704,362,19037,10,1,1,ID0001
2022-06-02,2022-03-28,SO70823,375,12697,9,1,1,ID0013
2022-10-16,2022-09-27,SO66858,377,25673,7,1,1,ID0010
2022-08-27,2022-08-07,SO66555,478,23163,4,2,2,ID0011
2022-01-17,2021-12-29,SO71749,362,17093,8,1,1,ID0001
2022-11-20,2022-10-19,SO66912,381,17100,8,1,1,ID0003
2022-09-04,2022-07-30,SO63701,529,13680,10,2,2,ID0013
2022-08-24,2022-06-17,SO72419,477,26647,4,1,2,ID0014
2022-03-15,2022-01-17,SO64012,223,27627,4,2,1,ID0006
2022-09-03,2022-07-13,SO70927,479,17654,6,2,2,ID0010
2022-07-07,2022-04-24,SO69306,538,23899,7,2,3,ID0010
2022-08-14,2022-06-23,SO68351,310,11166,1,1,1,ID0010
2022-09-16,2022-08-27,SO66888,539,17942,8,2,2,ID0004
2022-05-02,2022-03-04,SO62382,462,20446,9,2,2,ID0015
2022-12-21,2022-11-19,SO66162,362,21108,8,1,1,ID0015
2022-12-11,2022-11-19,SO68251,360,15215,9,1,1,ID0001
2022-04-30,2022-02-03,SO68873,232,27199,1,2,1,ID0016
2022-12-01,2022-09-06,SO64160,529,19339,8,2,2,ID0021
2022-12-31,2022-12-09,SO64847,214,20750,4,4,1,ID0021
2022-09-13,2022-08-29,SO66317,310,24018,8,1,1,ID0018
2022-08-16,2022-07-10,SO62650,354,17530,1,1,1,ID0019
2022-08-17,2022-06-18,SO66605,310,17930,7,1,1,ID0020
2022-08-27,2022-08-11,SO71052,568,16264,10,1,1,ID0019
2022-01-03,2021-11-02,SO67456,377,13064,1,1,1,ID0014
2022-07-22,2022-07-04,SO69840,373,28744,8,1,1,ID0013
2022-08-14,2022-05-28,SO64316,354,11176,6,1,1,ID0014
2022-04-13,2022-03-29,SO71552,560,12133,10,1,1,ID0005
2022-08-01,2022-06-27,SO62682,484,26057,4,5,2,ID0004
2022-02-06,2021-12-08,SO68789,371,21231,9,1,1,ID0005
2022-10-09,2022-09-27,SO72528,377,24260,1,1,1,ID0017
2022-12-08,2022-10-05,SO71125,572,17563,4,2,1,ID0013
2022-03-24,2022-02-12,SO69163,475,15222,9,2,1,ID0014
2022-09-13,2022-06-28,SO73306,537,15527,4,2,1,ID0006
2022-04-23,2022-04-12,SO71644,564,20523,4,1,1,ID0012
2022-11-01,2022-08-04,SO63341,310,12452,1,1,1,ID0010
2022-08-10,2022-07-23,SO68098,480,17825,8,2,2,ID0019
2022-12-28,2022-10-30,SO68937,223,11368,9,2,1,ID0006
2022-07-19,2022-05-18,SO71608,484,25708,9,5,2,ID0013
2022-09-29,2022-07-26,SO74047,310,20778,1,1,1,ID0012
2022-07-09,2022-05-18,SO66773,220,22965,9,2,1,ID0011
2022-05-12,2022-04-23,SO71214,479,12123,10,2,2,ID0022
2022-12-10,2022-10-26,SO65935,381,16595,10,1,1,ID0020
2022-03-16,2022-01-11,SO67872,571,20557,10,1,1,ID0001
2022-05-24,2022-03-02,SO67098,560,11824,6,1,1,ID0011
2022-11-16,2022-09-11,SO69021,223,23778,7,2,1,ID0012
2022-08-07,2022-06-20,SO68323,530,13434,6,2,1,ID0011
2022-10-12,2022-08-19,SO68799,375,18559,1,1,1,ID0017
2022-03-25,2022-01-06,SO68051,477,15714,7,1,2,ID0014
2022-03-22,2022-01-23,SO64803,539,16830,8,2,2,ID0022
2022-05-11,2022-03-03,SO66037,373,14341,6,1,1,ID0018
2022-10-03,2022-08-23,SO62360,530,27230,6,2,1,ID0022
2022-10-03,2022-07-11,SO68461,379,18366,4,1,1,ID0022
2022-09-16,2022-07-07,SO65981,477,19349,8,1,2,ID0019
2022-06-22,2022-04-14,SO68128,528,13244,1,2,2,ID0007
2022-08-28,2022-06-24,SO72340,541,23880,4,1,2,ID0011
2022-02-28,2021-12-01,SO67170,381,13950,1,1,1,ID0015
2022-02-27,2021-12-13,SO72373,215,21705,4,3,1,ID0020
2022-09-08,2022-08-01,SO68016,480,24797,1,2,2,ID0014
2022-02-21,2022-01-19,SO64627,529,14332,6,2,2,ID0017
2022-09-05,2022-06-24,SO65440,220,24169,9,2,1,ID0008
2022-09-02,2022-07-19,SO67904,478,17073,9,2,2,ID0019
2022-01-16,2021-10-21,SO71274,362,20078,1,1,1,ID0010
2022-08-12,2022-06-22,SO72609,528,20202,6,2,2,ID0011
2022-05-22,2022-04-14,SO66302,480,15262,9,2,2,ID0009
2022-10-28,2022-10-03,SO64613,358,16613,9,1,1,ID0001
2022-04-24,2022-02-27,SO63426,484,17195,7,5,2,ID0006
2022-09-12,2022-08-25,SO62695,223,11771,1,2,1,ID0011
2022-10-02,2022-08-12,SO64692,385,12261,7,1,1,ID0007
2022-10-25,2022-10-10,SO67634,375,23794,4,1,1,ID0017
2022-06-11,2022-04-11,SO63020,584,12107,6,1,1,ID0004
2022-03-27,2022-01-21,SO72221,310,16471,7,1,1,ID0022
2022-11-06,2022-09-12,SO71635,362,11757,9,1,1,ID0006
2022-12-03,2022-10-13,SO70525,477,11287,6,1,2,ID0022
2022-08-15,2022-07-21,SO63706,362,11500,6,1,1,ID0007
2022-04-30,2022-04-01,SO73134,356,20336,4,1,1,ID0014
2022-07-22,2022-06-22,SO61426,466,27500,9,5,2,ID0005
2022-04-18,2022-01-23,SO64329,220,26318,6,2,1,ID0014
2022-11-30,2022-09-14,SO63060,358,23316,9,1,1,ID0006
2022-09-14,2022-07-22,SO68498,377,18184,7,1,1,ID0009
2022-01-15,2021-11-16,SO72413,540,22987,9,2,1,ID0005
2022-02-05,2022-01-07,SO72641,489,14034,9,2,1,ID0012
2022-11-04,2022-10-01,SO66888,473,17942,8,2,1,ID0006
2022-05-04,2022-03-03,SO66772,223,23647,9,2,1,ID0020
2022-11-08,2022-09-13,SO71505,375,13141,9,1,1,ID0005
2022-01-02,2021-11-23,SO62124,480,24871,7,2,2,ID0006
2022-02-24,2022-02-10,SO69174,375,14525,10,1,1,ID0007
2022-01-28,2022-01-17,SO70868,535,24022,7,1,2,ID0004
2022-11-14,2022-10-03,SO66387,215,15815,6,3,1,ID0011
2022-05-29,2022-05-04,SO72415,310,16616,9,1,1,ID0002
2022-03-30,2022-01-19,SO64574,477,12049,4,1,2,ID0018
2022-04-24,2022-03-14,SO65739,606,18080,4,1,1,ID0002
2022-09-27,2022-06-29,SO61930,377,28009,4,1,1,ID0022
2022-03-25,2022-02-17,SO67373,528,14393,1,2,2,ID0006
2022-07-07,2022-06-02,SO68552,377,25776,10,1,1,ID0018
2022-08-26,2022-07-10,SO64725,541,20000,6,1,2,ID0001
2022-02-23,2021-12-13,SO68140,214,24798,1,4,1,ID0009
2022-11-04,2022-08-10,SO62148,215,22247,6,3,1,ID0010
2022-07-09,2022-05-02,SO66170,220,19816,1,2,1,ID0010
2022-07-09,2022-04-10,SO64022,536,18873,1,1,3,ID0003
2022-06-08,2022-03-17,SO73692,491,16631,9,3,1,ID0001
2022-05-15,2022-04-30,SO65380,352,21561,9,1,1,ID0006
2022-08-07,2022-07-05,SO64834,605,14728,1,1,1,ID0001
2022-01-05,2021-12-10,SO70370,310,20884,7,1,1,ID0013
2022-07-07,2022-04-26,SO68171,477,26087,1,1,2,ID0003
2022-03-16,2022-02-07,SO66901,478,23215,4,2,2,ID0020
2022-02-12,2022-01-01,SO68450,529,27105,4,2,2,ID0012
2022-09-04,2022-08-17,SO64087,487,12140,6,4,1,ID0010
2022-09-20,2022-08-11,SO61986,528,23333,1,2,2,ID0010
2022-01-02,2021-12-19,SO64714,604,15058,10,1,1,ID0006
2022-10-25,2022-10-06,SO70343,383,26397,10,1,1,ID0001
2022-10-18,2022-10-01,SO68003,371,11961,4,1,1,ID0002
2022-12-31,2022-11-06,SO68359,220,22337,4,2,1,ID0004
2022-08-14,2022-05-17,SO64582,229,17680,6,2,1,ID0005
2022-02-08,2022-01-15,SO69220,462,16081,4,2,2,ID0015
2022-05-09,2022-04-06,SO69128,310,16109,6,1,1,ID0005
2022-10-30,2022-10-14,SO74092,530,12263,10,2,1,ID0012
2022-07-01,2022-06-15,SO67133,485,14275,9,3,3,ID0012
2022-11-01,2022-08-06,SO73260,528,18443,9,2,2,ID0021
2022-07-22,2022-05-29,SO64172,478,17572,4,2,2,ID0006
2022-02-03,2021-11-22,SO65934,485,11491,10,3,3,ID0006
2022-07-25,2022-06-21,SO62466,377,26962,10,1,1,ID0019
2022-12-29,2022-11-16,SO66493,539,17681,4,2,2,ID0007
2022-06-26,2022-04-20,SO65610,477,15122,9,1,2,ID0019
2022-12-09,2022-09-15,SO70884,487,22535,10,4,1,ID0005
2022-08-17,2022-06-03,SO65823,537,24935,4,2,1,ID0019
2022-07-16,2022-05-26,SO73274,606,13758,6,1,1,ID0014
2022-10-28,2022-10-09,SO64894,358,27132,10,1,1,ID0019
2022-04-03,2022-03-18,SO67449,310,13694,10,1,1,ID0016
2022-01-08,2021-12-12,SO64818,486,18761,4,1,1,ID0018
2022-03-01,2022-02-13,SO72683,310,11130,1,1,1,ID0019
2022-03-24,2022-01-30,SO67470,373,20208,6,1,1,ID0019
2022-01-01,2021-10-17,SO65653,214,17454,4,4,1,ID0018
2022-09-02,2022-07-17,SO61513,528,22701,8,2,2,ID0017
2022-05-21,2022-02-22,SO62040,582,12196,6,1,1,ID0005
2022-10-07,2022-07-23,SO64147,537,21005,7,2,1,ID0001
2022-05-12,2022-02-21,SO65983,535,22657,10,1,2,ID0016
2022-04-27,2022-02-21,SO65804,215,17214,10,3,1,ID0015
2022-12-23,2022-11-21,SO68324,537,16866,4,2,1,ID0013
2022-03-19,2021-12-27,SO68942,220,23210,4,2,1,ID0007
2022-01-20,2021-11-17,SO69350,478,27848,10,2,2,ID0006
2022-10-28,2022-09-24,SO64448,360,27125,10,1,1,ID0002
2022-05-10,2022-03-03,SO65000,310,16678,6,1,1,ID0015
2022-10-16,2022-09-23,SO70658,476,23828,4,1,1,ID0006
2022-06-10,2022-05-10,SO67776,528,16424,7,2,2,ID0003
2022-03-02,2022-01-18,SO64208,360,21127,7,1,1,ID0020
2022-10-21,2022-08-28,SO68266,478,12561,7,2,2,ID0006
2022-10-19,2022-08-28,SO61868,387,24826,1,1,1,ID0017
2022-08-20,2022-05-27,SO64272,214,14936,7,4,1,ID0004
2022-09-09,2022-08-24,SO64250,529,13595,7,2,2,ID0020
2022-07-13,2022-05-13,SO62874,379,23098,9,1,1,ID0008
2022-01-13,2021-11-18,SO64298,479,14067,9,2,2,ID0007
2022-06-13,2022-05-04,SO69025,360,13000,9,1,1,ID0021
2022-10-23,2022-10-03,SO73689,373,13792,10,1,1,ID0021
2022-07-08,2022-06-03,SO72004,356,21967,9,1,1,ID0015
2022-06-05,2022-03-16,SO64381,480,21995,9,2,2,ID0019
2022-08-06,2022-05-27,SO70219,310,18950,6,1,1,ID0019
2022-07-30,2022-05-06,SO66834,537,26756,9,2,1,ID0022
2022-04-03,2022-02-03,SO65326,477,22452,10,1,2,ID0012
2022-12-10,2022-09-25,SO65471,310,11711,6,1,1,ID0004
2022-02-18,2022-01-24,SO68468,488,11026,9,2,1,ID0019
2022-08-02,2022-05-06,SO61638,476,12486,10,1,1,ID0008
2022-06-18,2022-05-01,SO70346,373,13675,10,1,1,ID0018
2022-01-18,2021-12-06,SO67641,223,22510,10,2,1,ID0018
2022-10-09,2022-09-23,SO63365,477,21279,9,1,2,ID0022
2022-12-01,2022-09-18,SO61354,387,12611,10,1,1,ID0006
2022-10-14,2022-07-19,SO67606,214,15279,4,4,1,ID0007
2022-08-27,2022-06-19,SO70723,310,27808,7,1,1,ID0016
2022-02-16,2022-01-29,SO61551,528,11890,4,2,2,ID0005
2022-03-21,2021-12-22,SO72963,537,15807,9,2,1,ID0004
2022-02-23,2022-01-07,SO67554,584,25558,9,1,1,ID0010
2022-07-09,2022-06-28,SO70777,489,21498,4,2,1,ID0019
2022-08-29,2022-08-16,SO71773,479,25712,9,2,2,ID0004
2022-03-18,2022-02-01,SO67241,596,11945,4,1,1,ID0002
2022-05-23,2022-03-11,SO65456,223,12138,1,2,1,ID0014
2022-10-22,2022-09-08,SO66066,310,26718,4,1,1,ID0010
2022-01-12,2021-12-21,SO65772,462,11682,1,2,2,ID0017
2022-05-30,2022-04-17,SO63387,529,20764,6,2,2,ID0001
2022-03-31,2022-01-11,SO62010,373,13649,9,1,1,ID0010
2022-03-23,2022-03-02,SO67364,484,23304,4,5,2,ID0007
2022-09-11,2022-08-31,SO72571,373,23878,4,1,1,ID0015
2022-12-06,2022-10-12,SO70372,354,27185,10,1,1,ID0017
2022-05-13,2022-02-19,SO70704,371,12147,6,1,1,ID0019
2022-06-06,2022-05-26,SO62368,477,26969,8,1,2,ID0019
2022-03-06,2022-01-23,SO71744,478,18922,6,2,2,ID0014
2022-08-08,2022-06-09,SO66860,480,12939,6,2,2,ID0002
2022-06-27,2022-05-01,SO73410,310,18168,10,1,1,ID0002
2022-06-02,2022-04-04,SO67256,477,21143,1,1,2,ID0005
2022-03-28,2022-01-09,SO72765,479,14586,6,2,2,ID0015
2022-11-01,2022-09-07,SO73006,375,18508,4,1,1,ID0018
2022-04-06,2022-01-06,SO66593,477,21467,1,1,2,ID0014
2022-04-04,2022-02-12,SO63307,578,11300,6,1,1,ID0008
2022-06-06,2022-05-20,SO63810,360,17574,4,1,1,ID0006
2022-10-23,2022-10-05,SO70960,226,24679,4,2,1,ID0022
2022-09-20,2022-07-30,SO72822,475,18427,1,2,1,ID0001
2022-01-24,2021-12-03,SO71162,220,12175,4,2,1,ID0022
2022-01-16,2021-11-26,SO67486,352,21198,9,1,1,ID0001
2022-01-11,2021-12-04,SO61309,360,13625,9,1,1,ID0012
2022-07-05,2022-06-03,SO72354,530,14163,8,2,1,ID0006
2022-03-13,2022-02-21,SO67005,220,26626,4,2,1,ID0005
2022-09-02,2022-06-14,SO73059,371,23455,6,1,1,ID0004
2022-02-12,2021-12-02,SO70791,310,14815,10,1,1,ID0005
2022-03-01,2021-12-22,SO66568,377,22422,10,1,1,ID0016
2022-08-10,2022-07-26,SO70118,604,17146,4,1,1,ID0020
2022-12-09,2022-10-29,SO72004,597,21967,9,1,1,ID0019
2022-07-29,2022-05-07,SO73820,356,29072,6,1,1,ID0001
2022-01-01,2021-10-23,SO61532,529,23265,1,2,2,ID0011
2022-01-25,2022-01-10,SO62792,480,25474,10,2,2,ID0016
2022-02-08,2021-11-12,SO67000,478,27142,7,2,2,ID0006
2022-04-19,2022-02-03,SO71202,489,27572,4,2,1,ID0011
2022-03-03,2022-02-17,SO73483,478,23872,1,2,2,ID0002
2022-02-05,2021-11-23,SO71706,539,19311,8,2,2,ID0019
2022-11-28,2022-11-09,SO73677,529,14529,10,2,2,ID0003
2022-09-29,2022-09-18,SO67188,484,23658,9,5,2,ID0019
2022-09-17,2022-06-24,SO69737,360,16197,8,1,1,ID0013
2022-04-04,2022-02-13,SO71605,477,25715,9,1,2,ID0019
2022-07-26,2022-06-24,SO73619,529,27860,9,2,2,ID0005
2022-11-23,2022-10-28,SO71979,485,18824,4,3,3,ID0002
2022-12-15,2022-10-20,SO72328,377,16031,9,1,1,ID0006
2022-08-20,2022-06-20,SO62854,541,15023,1,1,2,ID0022
2022-06-06,2022-03-18,SO68432,537,17090,8,2,1,ID0005
2022-08-16,2022-05-24,SO64739,485,11269,4,3,3,ID0012
2022-03-08,2022-01-17,SO70714,310,16916,5,1,1,ID0011
2022-12-07,2022-10-06,SO72465,360,13934,1,1,1,ID0015
2022-09-22,2022-08-22,SO68529,215,23813,4,3,1,ID0004
2022-09-17,2022-09-02,SO71660,530,12366,1,2,1,ID0008
2022-10-21,2022-09-18,SO62387,352,26041,1,1,1,ID0014
2022-10-19,2022-07-21,SO72063,480,12044,4,2,2,ID0003
2022-05-16,2022-03-24,SO68464,358,13782,8,1,1,ID0003
2022-03-09,2021-12-15,SO64389,536,24837,8,1,3,ID0012
2022-04-16,2022-01-29,SO67843,585,21884,9,1,1,ID0009
2022-08-03,2022-07-09,SO70573,480,29362,8,2,2,ID0004
2022-03-15,2022-02-20,SO67903,215,12989,9,3,1,ID0021
2022-08-13,2022-06-01,SO70581,484,15733,9,5,2,ID0005
2022-07-26,2022-05-22,SO67632,478,27537,4,2,2,ID0005
2022-09-27,2022-07-01,SO74109,487,19918,10,4,1,ID0015
2022-11-29,2022-11-12,SO69201,215,25482,10,3,1,ID0004
2022-07-25,2022-07-04,SO66029,582,13034,9,1,1,ID0014
2022-04-26,2022-03-31,SO65482,389,21853,8,1,1,ID0020
2022-11-23,2022-09-21,SO72895,538,29429,7,2,3,ID0019
2022-04-07,2022-02-26,SO67789,379,24448,1,1,1,ID0004
2022-03-30,2022-01-13,SO72582,232,21390,9,2,1,ID0008
2022-01-12,2021-11-15,SO71308,377,19376,7,1,1,ID0015
2022-12-31,2022-11-08,SO68363,377,27378,6,1,1,ID0008
2022-11-07,2022-08-27,SO70721,478,17413,1,2,2,ID0005
2022-09-05,2022-08-25,SO63816,480,22626,7,2,2,ID0008
2022-04-18,2022-01-23,SO73094,535,27810,10,1,2,ID0006
2022-04-09,2022-02-22,SO66507,360,12468,7,1,1,ID0013
2022-06-26,2022-05-21,SO66935,540,23386,4,2,1,ID0011
2022-09-25,2022-07-10,SO66308,383,26627,4,1,1,ID0010
2022-07-01,2022-06-05,SO68455,379,25969,4,1,1,ID0005
2022-05-15,2022-04-21,SO68581,536,19379,10,1,3,ID0022
2022-08-04,2022-07-17,SO66457,588,21320,1,1,1,ID0018
2022-07-04,2022-04-28,SO72949,529,25590,8,2,2,ID0002
2022-07-07,2022-05-05,SO70910,530,12564,10,2,1,ID0009
2022-04-22,2022-02-05,SO70633,480,20932,7,2,2,ID0008
2022-05-20,2022-03-20,SO67549,358,15184,9,1,1,ID0001
2022-06-21,2022-06-01,SO69978,489,11931,4,2,1,ID0003
2022-11-15,2022-08-24,SO61402,358,14254,4,1,1,ID0015
2022-02-20,2022-01-29,SO64293,223,23960,8,2,1,ID0003
2022-01-11,2021-11-05,SO65626,214,12354,9,4,1,ID0017
2022-04-13,2022-01-24,SO72255,477,25078,4,1,2,ID0014
2022-12-08,2022-10-17,SO67195,529,23846,6,2,2,ID0018
2022-06-05,2022-03-25,SO68732,478,18344,4,2,2,ID0011
2022-04-15,2022-02-13,SO65863,530,23365,4,2,1,ID0018
2022-01-30,2021-11-12,SO65066,573,14427,10,1,1,ID0017
2022-08-21,2022-06-21,SO62328,485,11975,4,3,3,ID0009
2022-04-04,2022-01-08,SO73843,229,20483,6,2,1,ID0012
2022-02-15,2021-11-19,SO74129,354,18400,4,1,1,ID0019
2022-06-17,2022-04-30,SO64083,358,14480,6,1,1,ID0005
2022-01-18,2021-12-29,SO71457,354,25670,7,1,1,ID0008
2022-06-13,2022-04-20,SO73167,479,28247,1,2,2,ID0006
2022-07-22,2022-04-28,SO63669,478,12756,4,2,2,ID0014
2022-12-15,2022-10-09,SO74047,600,20778,1,1,1,ID0012
2022-10-22,2022-09-05,SO65816,229,21087,8,2,1,ID0021
2022-12-31,2022-10-03,SO67174,488,21119,7,2,1,ID0013
2022-05-04,2022-02-03,SO62689,539,26992,10,2,2,ID0001
2022-10-20,2022-10-03,SO64996,362,14765,6,1,1,ID0002
2022-08-03,2022-06-18,SO64775,477,25112,9,1,2,ID0017
2022-07-18,2022-05-13,SO66867,356,28732,10,1,1,ID0005
2022-11-17,2022-10-15,SO70156,485,23584,1,3,3,ID0019
2022-04-06,2022-03-10,SO66057,220,17778,7,2,1,ID0018
2022-12-19,2022-10-10,SO63018,214,27679,1,4,1,ID0006
2022-01-08,2021-11-11,SO69784,485,23507,4,3,3,ID0003
2022-11-02,2022-10-16,SO63047,474,17198,8,1,1,ID0012
2022-11-19,2022-09-09,SO64289,491,20735,1,3,1,ID0010
2022-08-28,2022-08-12,SO65440,223,24169,9,2,1,ID0006
2022-11-14,2022-10-21,SO67855,584,26258,1,1,1,ID0005
2022-12-21,2022-12-07,SO71554,214,25309,8,4,1,ID0016
2022-04-05,2022-01-17,SO73370,567,28884,10,1,1,ID0006
2022-03-26,2022-01-25,SO63807,356,23356,4,1,1,ID0011
2022-10-27,2022-09-27,SO66253,310,24790,4,1,1,ID0008
2022-04-24,2022-04-08,SO70392,595,26239,1,1,1,ID0001
2022-09-01,2022-08-15,SO70377,474,21959,9,1,1,ID0017
2022-06-26,2022-06-02,SO68039,528,11142,6,2,2,ID0019
2022-01-25,2021-11-03,SO62926,478,11334,10,2,2,ID0013
2022-01-03,2021-11-28,SO70170,373,19575,9,1,1,ID0018
2022-03-28,2022-02-03,SO70028,352,21057,8,1,1,ID0008
2022-05-25,2022-03-31,SO65363,576,12601,10,1,1,ID0005
2022-09-10,2022-06-21,SO61629,229,28890,8,2,1,ID0017
2022-10-04,2022-09-13,SO64454,538,12495,8,2,3,ID0004
2022-10-30,2022-09-11,SO71098,215,19667,9,3,1,ID0008
2022-12-29,2022-11-16,SO61448,528,23561,1,2,2,ID0018
2022-12-03,2022-10-06,SO61550,579,15097,10,1,1,ID0016
2022-08-23,2022-06-05,SO67023,537,18175,7,2,1,ID0021
2022-09-02,2022-08-23,SO66088,356,19570,9,1,1,ID0002
2022-03-08,2022-01-28,SO71363,310,19807,9,1,1,ID0013
2022-06-24,2022-04-11,SO64190,220,28812,4,2,1,ID0014
2022-01-22,2021-10-31,SO67563,538,20069,4,2,3,ID0008
2022-04-11,2022-03-03,SO63631,375,16594,10,1,1,ID0012
2022-06-19,2022-05-30,SO65452,385,22429,10,1,1,ID0011
2022-08-11,2022-05-30,SO65762,215,21628,1,3,1,ID0001
2022-09-09,2022-07-12,SO73693,478,16347,9,2,2,ID0022
2022-07-14,2022-05-11,SO70230,528,26241,4,2,2,ID0019
